image_id,width,height,bbox,source
pic_797,700,550,"[26.99970000000002, 73.99975, 581.0, 461.0001]",1
pic_798,856,285,"[220.000132, 21.00008249999999, 512.000136, 203.000085]",1
pic_799,800,800,"[128.00000000000006, 272.0, 665.0, 415.00000000000006]",1
pic_801,1000,476,"[10.999999999999943, 124.99974200000001, 989.0, 177.000124]",1
pic_802,1000,750,"[337.0, 119.00025, 299.0, 150.0]",1
pic_804,1000,550,"[7.0, 361.999825, 348.0, 137.00005000000002]",1
pic_806,370,270,"[32.000005000000016, 31.999995000000013, 334.99985, 186.00002999999998]",1
pic_808,350,350,"[3.9997999999999934, 26.99987499999999, 271.00010000000003, 179.00015000000002]",1
pic_810,1200,960,"[37.99979999999994, 95.99952000000002, 1134.9996, 826.00032]",1
pic_811,400,267,"[21.0, 49.99988850000001, 348.0, 181.000101]",1
pic_812,1280,720,"[289.9993599999999, 7.000199999999978, 990.00064, 336.00024]",1
pic_813,425,425,"[28.999874999999975, 18.999837500000012, 367.99985000000004, 168.99997499999998]",1
pic_814,640,473,"[1.0, 20.0000955, 638.99968, 235.00011700000002]",1
pic_815,950,713,"[67.99957500000005, 82.00034749999998, 818.0003499999999, 531.999959]",1
pic_817,520,245,"[107.99983999999998, 22.000142499999995, 347.00016, 170.999955]",1
pic_818,1024,768,"[380.99968, 98.00025600000002, 280.000512, 159.999744]",1
pic_820,1024,576,"[165.00019200000003, 107.99971200000002, 629.000192, 314.000064]",1
pic_821,576,768,"[1.999871999999982, 75.99974400000002, 573.000192, 595.00032]",1
pic_822,1200,630,"[810.0, 154.999845, 204.00000000000003, 148.00023]",1
pic_823,3700,2028,"[419.0009500000001, 244.99963800000012, 2962.0017, 1616.9994359999998]",1
pic_826,1024,768,"[103.00006400000001, 121.00032000000002, 856.000512, 494.999808]",1
pic_828,1080,810,"[1.0000799999999685, 0.9995399999999677, 946.00008, 672.0003]",1
pic_831,900,600,"[148.00005000000004, 36.00030000000001, 341.0001, 151.9998]",1
pic_833,250,250,"[13.0, 68.0, 232.0, 100.0]",1
pic_834,640,640,"[4.999679999999955, 167.0, 635.00032, 241.00032]",1
pic_835,430,230,"[35.00006499999998, 1.999965000000003, 354.99983000000003, 188.99997]",1
pic_836,516,389,"[58.999956, 79.00006499999999, 381.99996, 233.00010799999998]",1
pic_837,1900,1477,"[1129.99935, 868.0004060000001, 769.9997, 608.999594]",1
pic_838,1000,1000,"[224.0, 411.0, 647.0, 233.0]",1
pic_839,800,475,"[193.0, 55.99988749999997, 370.0, 273.00007500000004]",1
pic_839,800,475,"[509.0, 72.00002499999997, 291.0, 251.99985000000004]",1
pic_841,330,300,"[64.00003500000001, 47.999849999999995, 201.00003, 176.0001]",1
pic_842,640,160,"[0.9996800000000121, 9.0, 231.00032, 99.0]",1
pic_843,680,510,"[111.00013999999996, 145.99999499999996, 484.0002, 172.00005000000002]",1
pic_844,346,260,"[6.000159000000025, 13.999959999999994, 339.99984099999995, 101.00012]",1
pic_845,580,580,"[86.00008000000003, 161.9998, 408.99976000000004, 232.0]",1
pic_846,640,640,"[107.00031999999999, 110.99968000000001, 388.99968, 80.0]",1
pic_849,750,600,"[93.99975000000006, 175.9998, 609.0, 213.0]",1
pic_852,1000,750,"[53.0, 214.00012499999997, 865.0, 230.00025000000002]",1
pic_854,4032,3024,"[1597.000608, 937.99944, 703.9992960000001, 273.998592]",1
pic_856,950,534,"[102.99994999999996, 159.99975, 731.0003, 300.000132]",1
pic_857,1200,824,"[50.00040000000001, 167.00008000000003, 687.0, 244.99991999999997]",1
pic_858,690,500,"[94.00008000000003, 179.0, 508.00008, 236.0]",1
pic_859,374,374,"[3.999930000000006, 85.999991, 351.999824, 134.000086]",1
pic_861,608,342,"[13.999808000000002, 174.000195, 393.999808, 112.99987800000001]",1
pic_862,1500,742,"[57.99975000000006, 96.99980499999998, 1396.9995, 414.999858]",1
pic_863,1000,750,"[143.0, 192.000375, 712.0, 219.99975]",1
pic_867,744,600,"[13.000284000000022, 89.0001, 710.99988, 394.0002]",1
pic_868,720,480,"[54.999720000000025, 74.99976000000001, 631.00008, 155.00016]",1
pic_869,480,400,"[5.000159999999994, 65.0, 456.0, 282.0]",1
pic_870,590,232,"[124.00030000000001, 49.999944, 163.99993999999998, 132.000112]",1
pic_871,1300,1116,"[388.99965000000003, 110.999592, 579.0005, 247.999752]",1
pic_875,450,300,"[86.00017500000001, 78.00015, 283.00005, 177.9999]",1
pic_878,2448,2448,"[105.99962400000004, 269.99971200000005, 2341.999152, 1618.000704]",1
pic_880,1920,495,"[1004.99904, 301.99974749999996, 62.000640000000004, 54.000045]",1
pic_880,1920,495,"[837.0, 238.99985999999998, 51.999359999999996, 38.00016]",1
pic_880,1920,495,"[1144.0003199999999, 258.0001875, 102.0, 46.999755]",1
pic_880,1920,495,"[1215.99936, 321.000075, 84.0, 68.00013]",1
pic_880,1920,495,"[1108.9996800000001, 231.9998175, 45.00096, 34.999965]",1
pic_882,720,960,"[30.999959999999987, 312.9993600000001, 673.99992, 451.00032]",1
pic_883,1383,1037,"[43.000236000000086, 175.00049049999998, 1124.0000579999999, 328.999657]",1
pic_883,1383,1037,"[654.9998639999999, 520.0000205, 684.9999, 214.000505]",1
pic_884,1229,500,"[607.9998189999999, 17.0, 436.00004, 253.0]",1
pic_885,2000,1335,"[394.0, 60.00023999999996, 1313.0, 1209.0000300000002]",1
pic_887,500,325,"[16.0, 130.0, 476.0, 160.0001]",1
pic_888,800,800,"[20.999999999999986, 461.0, 213.0, 169.0]",1
pic_888,800,800,"[123.00000000000001, 341.99999999999994, 202.99999999999997, 153.0]",1
pic_888,800,800,"[238.0, 465.0, 170.0, 164.0]",1
pic_888,800,800,"[392.0, 481.0, 231.0, 189.0]",1
pic_888,800,800,"[534.0, 405.0, 196.0, 157.0]",1
pic_888,800,800,"[597.0, 308.0, 186.0, 147.0]",1
pic_888,800,800,"[407.0, 338.0, 185.0, 133.0]",1
pic_888,800,800,"[487.0, 245.0, 175.0, 164.0]",1
pic_888,800,800,"[363.00000000000006, 173.99999999999997, 162.0, 129.0]",1
pic_888,800,800,"[257.0, 253.0, 193.0, 147.0]",1
pic_890,852,480,"[201.99982799999998, 162.99983999999998, 246.999912, 87.0]",1
pic_892,2000,1200,"[778.0, 39.0, 880.0, 426.0]",1
pic_892,2000,1200,"[153.0, 571.9998, 1432.0, 504.9996]",1
pic_893,940,564,"[88.99966999999998, 48.99975599999996, 831.0004200000001, 480.00009600000004]",1
pic_896,1920,460,"[476.9990399999999, 6.99982, 756.0, 257.00016]",1
pic_898,360,360,"[6.000119999999981, 12.999960000000016, 343.00008, 330.99984]",1
pic_899,390,220,"[40.99992, 15.999940000000016, 349.00008, 118.00007999999998]",1
pic_901,1500,1000,"[441.9997500000001, 156.0, 685.9995, 557.0]",1
pic_904,1300,975,"[286.00000000000006, 171.99975, 781.9994, 527.99955]",1
pic_905,300,300,"[2.9998500000000092, 1.9999499999999983, 266.0001, 155.0001]",1
pic_906,300,200,"[7.000050000000016, 24.0, 292.99995, 162.0]",1
pic_909,1259,808,"[64.99965199999997, 39.99963600000001, 1194.000348, 375.000072]",1
pic_910,800,800,"[73.00000000000006, 184.0, 692.0, 420.0]",1
pic_911,280,280,"[3.999939999999981, 77.00014, 275.00004, 179.99996000000002]",1
pic_912,600,307,"[38.0001, 130.99997, 232.9998, 158.00000599999998]",1
pic_914,927,684,"[142.99994700000002, 241.000218, 769.000266, 258.000012]",1
pic_915,2000,1251,"[118.0, 302.9997060000001, 1864.0, 812.99988]",1
pic_917,1024,576,"[88.99993600000005, 27.000287999999998, 839.000064, 245.999808]",1
pic_918,1000,750,"[55.0, 68.00025, 944.0, 654.0]",1
pic_921,750,421,"[242.00025, 90.999992, 111.0, 60.000078]",1
pic_924,654,327,"[57.000023999999996, 20.99994000000001, 519.000012, 228.00009599999998]",1
pic_927,620,413,"[112.99996000000002, 68.99990999999999, 307.99988, 188.000078]",1
pic_928,1920,642,"[144.00000000000006, 68.00031899999999, 525.9993599999999, 458.999826]",1
pic_928,1920,642,"[1166.9990400000002, 33.00008399999999, 530.00064, 501.000108]",1
pic_930,800,600,"[25.0, 114.0, 775.0, 372.0]",1
pic_932,250,166,"[111.0, 15.999993000000003, 41.0, 29.000034]",1
pic_935,468,468,"[30.000203999999997, 28.999854000000028, 417.999816, 182.00005199999998]",1
pic_935,468,468,"[26.999855999999994, 275.00031, 316.000152, 94.999788]",1
pic_937,1200,504,"[196.9998, 42.000084, 798.9996, 244.999944]",1
pic_939,960,661,"[137.00016, 101.00013899999996, 663.0, 409.999792]",1
pic_940,1920,1440,"[565.0003199999999, 651.00024, 1260.0, 788.99976]",1
pic_942,1300,1065,"[307.00020000000006, 37.99973250000002, 638.9993999999999, 441.99949499999997]",1
pic_943,1958,1102,"[1481.9994309999997, 88.00021000000001, 404.00001399999996, 229.00000799999998]",1
pic_945,350,350,"[3.0000249999999937, 14.000000000000028, 346.999975, 327.0001]",1
pic_946,1280,720,"[150.00000000000003, 108.00000000000003, 119.00031999999999, 76.00032]",1
pic_950,1300,957,"[139.00055000000003, 445.9998015000001, 502.9999, 155.99961299999998]",1
pic_952,880,495,"[148.0006, 225.0000225, 388.99960000000004, 124.999875]",1
pic_953,500,333,"[7.0, 115.99988400000001, 257.0, 93.999906]",1
pic_953,500,333,"[253.0, 118.999881, 247.0, 51.999947999999996]",1
pic_954,500,334,"[107.0, 60.99992299999998, 269.0, 243.00003]",1
pic_957,1551,330,"[240.00096450000007, 39.99996, 347.999421, 237.00006]",1
pic_957,1551,330,"[598.000458, 11.000219999999985, 362.000298, 271.99986]",1
pic_957,1551,330,"[969.0004335, 42.99982499999999, 323.999247, 187.00011]",1
pic_959,575,323,"[155.99979999999996, 1.0000080000000011, 182.00015000000002, 99.000146]",1
pic_961,300,271,"[17.000100000000003, 136.9998495, 237.0, 129.000065]",1
pic_962,480,310,"[209.00016000000005, 3.0000249999999937, 270.0, 306.999975]",1
pic_963,472,472,"[55.999968000000024, 52.00023999999998, 285.000208, 223.999872]",1
pic_964,818,818,"[47.99983099999997, 212.99983799999998, 544.000266, 352.00012399999997]",1
pic_965,417,480,"[0.9999660000000006, 19.000079999999997, 416.00003399999997, 275.00016]",1
pic_966,800,400,"[231.0, 45.0, 432.0, 152.0]",1
pic_967,1000,667,"[49.0, 106.99980649999998, 819.0, 371.999907]",1
pic_970,1600,899,"[661.0, 210.00055650000002, 616.0, 216.99972100000002]",1
pic_971,780,438,"[441.99987000000004, 60.999821999999995, 105.99965999999999, 48.999936]",1
pic_973,1920,370,"[967.00032, 166.99987000000002, 64.99968, 39.99996]",1
pic_975,400,400,"[94.00000000000003, 142.99999999999997, 302.0, 166.0]",1
pic_976,360,480,"[1.000079999999997, 120.99983999999995, 357.99984, 330.0]",1
pic_981,1000,671,"[203.0, 97.0000955, 581.0, 194.000191]",1
pic_982,600,447,"[171.0003, 181.99984949999998, 232.9998, 111.999873]",1
pic_983,960,720,"[364.99967999999996, 395.00028, 124.99967999999998, 95.99976000000001]",1
pic_983,960,720,"[469.99967999999996, 396.99972, 259.00032, 97.99992]",1
pic_983,960,720,"[753.99984, 419.99976000000004, 100.00032, 56.00016]",1
pic_983,960,720,"[55.00032000000001, 372.99996, 97.00032, 55.00008]",1
pic_987,672,257,"[252.0, 59.999990999999994, 81.000192, 81.99996200000001]",1
pic_987,672,257,"[298.99967999999996, 2.000102499999997, 145.000128, 103.999933]",1
pic_987,672,257,"[400.99987200000004, 96.9998955, 103.00012799999999, 98.000011]",1
pic_987,672,257,"[213.99974400000002, 137.000018, 82.00012799999999, 85.99991]",1
pic_991,850,388,"[22.000125000000025, 82.00011400000001, 822.99975, 175.00002800000001]",1
pic_998,678,381,"[6.000300000000038, 20.000023499999998, 671.9997, 287.000061]",1
test_00000009,180,180,"[60.00003, 0.9999899999999968, 79.00001999999999, 91.99998]",2
test_00000020,500,267,"[361.0, 33.99991350000001, 60.0, 72.00002099999999]",2
test_00000020,500,267,"[194.0, 72.99993599999999, 66.0, 69.99992400000001]",2
test_00000021,1024,838,"[359.00057599999997, 204.00020600000002, 108.99968, 148.999752]",2
test_00000021,1024,838,"[481.999872, 327.00058900000005, 53.999616, 120.999658]",2
test_00000024,188,220,"[54.000086, 30.000079999999997, 73.999996, 101.99992]",2
test_00000027,444,677,"[144.99996599999997, 67.00032050000002, 99.000012, 127.99971299999999]",2
test_00000030,320,509,"[183.0, 221.99984099999998, 40.0, 56.999856]",2
test_00000054,180,180,"[29.00007, 15.000029999999981, 95.99994, 129.00006000000002]",2
test_00000059,720,1202,"[180.99972, 223.999311, 300.00024, 440.000514]",2
test_00000066,1000,938,"[232.0, 148.999893, 487.0, 703.999954]",2
test_00000067,700,492,"[291.99975, 90.99982800000001, 113.9999, 157.99989599999998]",2
test_00000077,720,1280,"[208.99979999999996, 210.99968, 223.99992000000003, 456.99968]",2
test_00000079,328,450,"[140.000076, 90.0, 70.999864, 97.00019999999999]",2
test_00000081,180,180,"[45.00008999999999, 50.000040000000006, 68.99994, 75.99996]",2
test_00000088,802,569,"[215.99985300000003, 89.000135, 211.999878, 287.000186]",2
test_00000089,310,310,"[79.99999500000001, 58.00006999999999, 78.00003, 85.00014]",2
test_00000090,683,929,"[318.00001899999995, 164.000086, 141.999798, 178.99972]",2
test_00000090,683,929,"[1.0002534999999995, 175.00037499999996, 55.999852999999995, 206.000176]",2
test_00000090,683,929,"[59.00027199999999, 250.00040300000003, 61.000096, 173.999842]",2
test_00000094,449,600,"[125.0000285, 176.0001, 185.000123, 241.0002]",2
test_00000095,658,810,"[330.99966200000006, 331.00002, 92.000244, 123.00012]",2
test_00000095,658,810,"[226.999801, 358.00015499999995, 85.999942, 121.99977]",2
test_00000097,500,280,"[207.0, 122.00005999999999, 63.0, 79.00004]",2
test_00000097,500,280,"[296.0, 141.00002, 39.0, 46.99996]",2
test_00000099,1200,800,"[477.9996, 240.0, 132.0, 164.0]",2
test_00000102,960,1280,"[135.00048000000004, 0.9990400000000363, 541.9996799999999, 754.00064]",2
test_00000112,480,567,"[127.99992, 153.0001305, 264.99984, 341.000037]",2
test_00000113,305,204,"[122.0, 44.99995200000001, 75.99990000000001, 113.000088]",2
test_00000115,305,203,"[133.99991999999997, 36.00012149999999, 55.00004, 86.99991299999999]",2
test_00000119,305,302,"[103.99996750000001, 120.000002, 126.00007500000001, 162.000048]",2
test_00000124,305,412,"[15.999994999999998, 102.99979399999998, 90.00001, 129.00008400000002]",2
test_00000126,305,458,"[106.99994749999999, 222.00015699999997, 143.999955, 157.00011]",2
test_00000129,305,203,"[118.00007749999999, 26.000138500000006, 53.999945000000004, 67.999925]",2
test_00000131,305,203,"[151.99995249999998, 38.0000775, 114.99994500000001, 142.999899]",2
test_00000145,305,458,"[25.999877500000004, 131.999951, 39.000045, 56.000118]",2
test_00000145,305,458,"[144.00010749999998, 209.00028500000002, 36.000065, 47.999773999999995]",2
test_00000154,305,203,"[123.99988499999999, 50.99999450000001, 43.00012, 46.999981000000005]",2
test_00000158,305,203,"[176.9998875, 53.999928499999996, 56.000135, 63.000035]",2
test_00000158,305,203,"[60.0000575, 30.000050499999993, 53.999945000000004, 64.00001300000001]",2
test_00000173,305,203,"[162.00014, 43.000068999999996, 58.00002, 77.999908]",2
test_00000179,305,203,"[137.0000525, 50.9999945, 62.999885, 83.000001]",2
test_00000180,305,203,"[102.99987250000001, 41.99998950000001, 33.000085, 44.000047]",2
test_00000183,305,458,"[119.00002, 177.999868, 66.99996, 73.999976]",2
test_00000184,305,458,"[87.00003, 181.999811, 72.99992, 90.00020599999999]",2
test_00000186,305,203,"[99.9998925, 55.999986, 71.000035, 92.000006]",2
test_00000188,305,203,"[3.9999225000000003, 129.000004, 36.000065, 35.000042]",2
test_00000188,305,203,"[127.00001750000001, 64.000013, 45.000005, 57.999942000000004]",2
test_00000189,305,203,"[140.999975, 40.000033499999994, 34.99997, 46.999981000000005]",2
test_00000194,305,203,"[93.9999325, 61.9999555, 56.000135, 60.00010100000001]",2
test_00000196,305,203,"[139.00009000000003, 26.999913500000005, 63.99998, 63.000035]",2
test_00000198,305,203,"[94.00008499999998, 38.999954, 37.999950000000005, 39.999932]",2
test_00000199,305,203,"[63.99998000000001, 30.999927, 43.99991, 53.000052]",2
test_00000199,305,203,"[207.999935, 26.999913500000005, 49.00008, 62.000057]",2
test_00000201,305,458,"[141.9999175, 166.00003900000002, 106.000005, 120.00012199999999]",2
test_00000206,305,203,"[140.000185, 78.000111, 78.99988, 76.99992999999999]",2
test_00000208,305,203,"[100.9999875, 59.000021499999995, 53.999945000000004, 67.999925]",2
test_00000213,305,203,"[67.9999025, 28.999971000000002, 59.000115, 57.999942000000004]",2
test_00000219,305,203,"[108.00004249999998, 40.000033499999994, 74.000015, 99.00005499999999]",2
test_00000221,305,203,"[76.9998425, 41.0000115, 33.000085, 44.000047]",2
test_00000227,305,458,"[185.99998, 78.00014799999998, 75.99990000000001, 118.000036]",2
test_00000227,305,458,"[95.00002750000002, 196.000184, 62.000094999999995, 96.99982]",2
test_00000237,305,458,"[110.00008000000003, 64.999818, 113.99985, 149.000224]",2
test_00000246,305,386,"[50.0000225, 83.999969, 88.000125, 78.99991800000001]",2
test_00000247,305,221,"[145.00005000000002, 46.9999595, 40.000139999999995, 57.999902999999996]",2
test_00000258,305,229,"[159.00000749999998, 43.00001699999999, 50.999965, 68.99999000000001]",2
test_00000261,305,458,"[33.000085, 135.00008, 52.000060000000005, 58.000204000000004]",2
test_00000266,305,458,"[236.00015499999998, 74.000205, 52.99985, 71.99989000000001]",2
test_00000266,305,458,"[24.999935000000004, 122.999793, 40.000139999999995, 46.000146]",2
test_00000266,305,458,"[185.9998275, 131.000137, 33.000085, 34.999902]",2
test_00000272,305,459,"[147.0000875, 79.9997985, 33.999875, 44.000199]",2
test_00000273,305,204,"[130.99994, 81.000036, 55.00004, 45.99996]",2
test_00000281,305,203,"[154.00014249999998, 49.999915, 123.999885, 146.000036]",2
test_00000292,305,305,"[79.0000325, 81.99985999999998, 149.999915, 197.00011]",2
test_00000295,305,305,"[82.999955, 97.00006499999998, 133.00013, 156.99997000000002]",2
test_00000297,305,464,"[116.00004, 94.000136, 52.99985, 79.000176]",2
test_00000299,305,305,"[69.99994, 68.9999975, 174.99985, 198.999995]",2
test_00000302,305,305,"[68.00005499999999, 63.999979999999994, 174.99985, 200.00009]",2
test_00000304,305,305,"[80.99991750000002, 79.000185, 152.000105, 197.9999]",2
test_00000306,305,203,"[175.000155, 85.999935, 40.99993, 36.999998000000005]",2
test_00000308,305,458,"[166.0000625, 79.000191, 36.000065, 34.999902]",2
test_00000309,305,202,"[109.9999275, 89.000089, 71.000035, 70.99997]",2
test_00000313,305,457,"[138.9999375, 189.9998065, 56.999925, 90.000209]",2
test_00000323,305,204,"[21.00016500000001, 18.99994799999999, 142.99985999999998, 143.999928]",2
test_00000324,305,204,"[160.9998925, 106.000032, 53.999945000000004, 41.999928000000004]",2
test_00000324,305,204,"[62.000095, 118.99993200000002, 43.99991, 49.999992]",2
test_00000327,305,204,"[132.000035, 98.999976, 40.99993, 53.000015999999995]",2
test_00000335,305,458,"[137.999995, 125.99992199999998, 69.00014999999999, 76.999876]",2
test_00000335,305,458,"[123.00009500000002, 316.00007700000003, 63.99998, 63.00019]",2
test_00000337,305,458,"[111.99996499999997, 104.00012100000001, 124.99998, 152.999938]",2
test_00000339,305,203,"[176.99988750000003, 43.000068999999996, 106.000005, 129.99998200000002]",2
test_00000347,305,201,"[70.0000925, 27.0000285, 50.999965, 61.000083000000004]",2
test_00000347,305,201,"[164.0001775, 14.000051999999997, 62.999885, 56.999982]",2
test_00000353,305,203,"[166.9998525, 27.9998915, 24.000145, 45.000025]",2
test_00000356,305,458,"[191.00015000000002, 88.999934, 37.999950000000005, 78.00014800000001]",2
test_00000365,305,198,"[126.99986499999999, 60.999939, 46.0001, 53.000046]",2
test_00000378,305,225,"[38.00010249999999, 1.0000124999999969, 97.99985500000001, 105.000075]",2
test_00000389,305,458,"[86.9998775, 172.00006800000003, 114.99994500000001, 172.000068]",2
test_00000404,305,212,"[88.000125, 47.000082000000006, 29.00001, 41.999956000000005]",2
test_00000404,305,212,"[163.00008250000002, 50.999992, 30.999895, 34.999928]",2
test_00000408,980,581,"[274.00016, 221.000199, 97.0004, 119.99974]",2
test_00000408,980,581,"[589.00009, 96.9999835, 100.00018, 156.00024299999998]",2
test_00000413,768,717,"[431.99961599999995, 62.999922, 129.000192, 231.00019200000003]",2
test_00000432,930,543,"[586.999725, 242.9998305, 95.00043000000001, 85.999797]",2
test_00000432,930,543,"[531.9999899999999, 335.99998350000004, 86.99964, 93.000153]",2
test_00000440,180,180,"[45.00009, 24.000030000000002, 91.99998, 120.00006]",2
